icd_verstion,icd_code,long_title,ICD9_Code,ICD10,ICD10_Root,ICD10_Root_title
10,T8051XA,"Anaphylactic reaction due to administration of blood and blood products, initial encounter",,T80.51XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8059XA,"Anaphylactic reaction due to other serum, initial encounter",,T80.59XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8061XA,"Other serum reaction due to administration of blood and blood products, initial encounter",,T80.61XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8069XA,"Other serum reaction due to other serum, initial encounter",,T80.69XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T80810A,"Extravasation of vesicant antineoplastic chemotherapy, initial encounter",,T80.810A,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T80818A,"Extravasation of other vesicant agent, initial encounter",,T80.818A,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T80818D,"Extravasation of other vesicant agent, subsequent encounter",,T80.818D,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8089XA,"Other complications following infusion, transfusion and therapeutic injection, initial encounter",,T80.89XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8089XD,"Other complications following infusion, transfusion and therapeutic injection, subsequent encounter",,T80.89XD,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8089XS,"Other complications following infusion, transfusion and therapeutic injection, sequela",,T80.89XS,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T80910A,"Acute hemolytic transfusion reaction, unspecified incompatibility, initial encounter",,T80.910A,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T80919A,"Hemolytic transfusion reaction, unspecified incompatibility, unspecified as acute or delayed, initial encounter",,T80.919A,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,T8092XA,"Unspecified transfusion reaction, initial encounter",,T80.92XA,T80,ABO incompatibility reaction due to transfusion of blood or blood products
10,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery,,O76,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery
9,65971,"Abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition",659.71,O76,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery
9,65973,"Abnormality in fetal heart rate or rhythm, antepartum condition or complication",659.73,O76,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery
9,V727,Person on outside of bus injured in collision with two- or three-wheeled motor vehicle in traffic accident,,V72.7,V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle
9,V420,Car driver injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,,V42.0,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V421,Car passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,,V42.1,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V422,Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,,V42.2,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V423,Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,,V42.3,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V425,Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident,,V42.5,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V426,Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident,,V42.6,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,V427,Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident,,V42.7,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
10,V425XXA,"Car driver injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",,V42.5XXA,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
10,V426XXA,"Car passenger injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",,V42.6XXA,V42,Car occupant injured in collision with two- or three-wheeled motor vehicle
9,64611,"Edema or excessive weight gain in pregnancy, without mention of hypertension, delivered, with or without mention of antepartum complication",646.11,O12.01,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64612,"Edema or excessive weight gain in pregnancy, without mention of hypertension, delivered, with mention of postpartum complication",646.12,O12.01,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64613,"Edema or excessive weight gain in pregnancy, without mention of hypertension, antepartum condition or complication",646.13,O12.01,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64614,"Edema or excessive weight gain in pregnancy, without mention of hypertension, postpartum condition or complication",646.14,O12.01,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64621,"Unspecified renal disease in pregnancy, without mention of hypertension, delivered, with or without mention of antepartum condition",646.21,O12.14,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64622,"Unspecified renal disease in pregnancy, without mention of hypertension, delivered, with mention of postpartum complication",646.22,O12.15,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,64624,"Unspecified renal disease in pregnancy, without mention of hypertension, postpartum condition or complication",646.24,O12.15,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1203,"Gestational edema, third trimester",,O12.03,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1204,"Gestational edema, complicating childbirth",,O12.04,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1205,"Gestational edema, complicating the puerperium",,O12.05,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1212,"Gestational proteinuria, second trimester",,O12.12,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1213,"Gestational proteinuria, third trimester",,O12.13,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1214,"Gestational proteinuria, complicating childbirth",,O12.14,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1223,"Gestational edema with proteinuria, third trimester",,O12.23,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
10,O1224,"Gestational edema with proteinuria, complicating childbirth",,O12.24,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension
9,3212,Meningitis due to viruses not elsewhere classified,321.2,G02,G02,Meningitis in other infectious and parasitic diseases classified elsewhere
9,V812,Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock,,V81.2,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8001,Railway accident involving collision with rolling stock and injuring passenger on railway,E800.1,V81.2XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8012,Railway accident involving collision with other object and injuring pedestrian,E801.2,V81.3XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
10,E8020,Railway accident involving derailment without antecedent collision injuring railway employee,E802.0,V81.7XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
10,E8029,Railway accident involving derailment without antecedent collision injuring unspecified person,E802.9,V81.7XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8041,"Fall in, on, or from railway train injuring passenger on railway",E804.1,V81.5XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8042,"Fall in, on, or from railway train injuring pedestrian",E804.2,V81.5XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8058,Other specified person hit by rolling stock,E805.8,V81.2XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8061,Other specified railway accident injuring passenger on railway,E806.1,V81.89XA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,E8062,Other specified railway accident injuring pedestrian,E806.2,V81.89XA,V81,Occupant of railway train or railway vehicle injured in transport accident
10,V814XXA,"Person injured while boarding or alighting from railway train or railway vehicle, initial encounter",,V81.4XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
10,V814XXD,"Person injured while boarding or alighting from railway train or railway vehicle, subsequent encounter",,V81.4XXD,V81,Occupant of railway train or railway vehicle injured in transport accident
10,V817XXA,"Occupant of railway train or railway vehicle injured in derailment without antecedent collision, initial encounter",,V81.7XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
10,V819XXA,"Occupant of railway train or railway vehicle injured in unspecified railway accident, initial encounter",,V81.9XXA,V81,Occupant of railway train or railway vehicle injured in transport accident
9,7380,Acquired deformity of nose,738.0,M95.0,M95,Other acquired deformities of musculoskeletal system and connective tissue
9,7382,Acquired deformity of neck,738.2,M95.3,M95,Other acquired deformities of musculoskeletal system and connective tissue
9,7383,Acquired deformity of chest and rib,738.3,M95.4,M95,Other acquired deformities of musculoskeletal system and connective tissue
9,7386,Acquired deformity of pelvis,738.6,M95.5,M95,Other acquired deformities of musculoskeletal system and connective tissue
9,7387,Cauliflower ear,738.7,M95.10,M95,Other acquired deformities of musculoskeletal system and connective tissue
9,7388,Acquired deformity of other specified site,738.8,M95.8,M95,Other acquired deformities of musculoskeletal system and connective tissue
10,M950,Acquired deformity of nose,,M95.0,M95,Other acquired deformities of musculoskeletal system and connective tissue
10,M952,Other acquired deformity of head,,M95.2,M95,Other acquired deformities of musculoskeletal system and connective tissue
10,M954,Acquired deformity of chest and rib,,M95.4,M95,Other acquired deformities of musculoskeletal system and connective tissue
10,M955,Acquired deformity of pelvis,,M95.5,M95,Other acquired deformities of musculoskeletal system and connective tissue
10,M958,Other specified acquired deformities of musculoskeletal system,,M95.8,M95,Other acquired deformities of musculoskeletal system and connective tissue
